Month,ParkCode,Full Name,Lat,Lon,State Code,Name,Latitude,Longitude,Total Visitors,Population
8,DAAV,Dayton Aviation Heritage National Historical Park,39.78944467,-84.10442045,OH,Ohio,40.2862,-82.7937,39287542,11609756.0
9,DAAV,Dayton Aviation Heritage National Historical Park,39.78944467,-84.10442045,OH,Ohio,40.2862,-82.7937,31349153,11609756.0
10,DAAV,Dayton Aviation Heritage National Historical Park,39.78944467,-84.10442045,OH,Ohio,40.2862,-82.7937,26646960,11609756.0
11,DAAV,Dayton Aviation Heritage National Historical Park,39.78944467,-84.10442045,OH,Ohio,40.2862,-82.7937,18794009,11609756.0
12,DAAV,Dayton Aviation Heritage National Historical Park,39.78944467,-84.10442045,OH,Ohio,40.2862,-82.7937,15199421,11609756.0
1,DENA,Denali National Park & Preserve,63.29777484,-151.0526568,AK,Alaska,64.0685,-152.2782,10212361,738565.0
2,DENA,Denali National Park & Preserve,63.29777484,-151.0526568,AK,Alaska,64.0685,-152.2782,12927163,738565.0
3,DENA,Denali National Park & Preserve,63.29777484,-151.0526568,AK,Alaska,64.0685,-152.2782,20698590,738565.0
4,DENA,Denali National Park & Preserve,63.29777484,-151.0526568,AK,Alaska,64.0685,-152.2782,26131016,738565.0
5,DENA,Denali National Park & Preserve,63.29777484,-151.0526568,AK,Alaska,64.0685,-152.2782,31066774,738565.0
6,DENA,Denali National Park & Preserve,63.29777484,-151.0526568,AK,Alaska,64.0685,-152.2782,40206974,738565.0
7,DENA,Denali National Park & Preserve,63.29777484,-151.0526568,AK,Alaska,64.0685,-152.2782,43357526,738565.0
8,DENA,Denali National Park & Preserve,63.29777484,-151.0526568,AK,Alaska,64.0685,-152.2782,39287542,738565.0
9,DENA,Denali National Park & Preserve,63.29777484,-151.0526568,AK,Alaska,64.0685,-152.2782,31349153,738565.0
10,DENA,Denali National Park & Preserve,63.29777484,-151.0526568,AK,Alaska,64.0685,-152.2782,26646960,738565.0
11,DENA,Denali National Park & Preserve,63.29777484,-151.0526568,AK,Alaska,64.0685,-152.2782,18794009,738565.0
12,DENA,Denali National Park & Preserve,63.29777484,-151.0526568,AK,Alaska,64.0685,-152.2782,15199421,738565.0
1,DEPO,Devils Postpile National Monument,37.6152564,-119.0873903,CA,California,37.1841,-119.4696,10212361,38982847.0
2,DEPO,Devils Postpile National Monument,37.6152564,-119.0873903,CA,California,37.1841,-119.4696,12927163,38982847.0
3,DEPO,Devils Postpile National Monument,37.6152564,-119.0873903,CA,California,37.1841,-119.4696,20698590,38982847.0
4,DEPO,Devils Postpile National Monument,37.6152564,-119.0873903,CA,California,37.1841,-119.4696,26131016,38982847.0
5,DEPO,Devils Postpile National Monument,37.6152564,-119.0873903,CA,California,37.1841,-119.4696,31066774,38982847.0
6,DEPO,Devils Postpile National Monument,37.6152564,-119.0873903,CA,California,37.1841,-119.4696,40206974,38982847.0
7,DEPO,Devils Postpile National Monument,37.6152564,-119.0873903,CA,California,37.1841,-119.4696,43357526,38982847.0
8,DEPO,Devils Postpile National Monument,37.6152564,-119.0873903,CA,California,37.1841,-119.4696,39287542,38982847.0
9,DEPO,Devils Postpile National Monument,37.6152564,-119.0873903,CA,California,37.1841,-119.4696,31349153,38982847.0
10,DEPO,Devils Postpile National Monument,37.6152564,-119.0873903,CA,California,37.1841,-119.4696,26646960,38982847.0
11,DEPO,Devils Postpile National Monument,37.6152564,-119.0873903,CA,California,37.1841,-119.4696,18794009,38982847.0
12,DEPO,Devils Postpile National Monument,37.6152564,-119.0873903,CA,California,37.1841,-119.4696,15199421,38982847.0
1,DESO,De Soto National Memorial,27.52272613,-82.64335416,FL,Florida,28.6305,-82.4497,10212361,20278447.0
2,DESO,De Soto National Memorial,27.52272613,-82.64335416,FL,Florida,28.6305,-82.4497,12927163,20278447.0
3,DESO,De Soto National Memorial,27.52272613,-82.64335416,FL,Florida,28.6305,-82.4497,20698590,20278447.0
4,DESO,De Soto National Memorial,27.52272613,-82.64335416,FL,Florida,28.6305,-82.4497,26131016,20278447.0
5,DESO,De Soto National Memorial,27.52272613,-82.64335416,FL,Florida,28.6305,-82.4497,31066774,20278447.0
6,DESO,De Soto National Memorial,27.52272613,-82.64335416,FL,Florida,28.6305,-82.4497,40206974,20278447.0
7,DESO,De Soto National Memorial,27.52272613,-82.64335416,FL,Florida,28.6305,-82.4497,43357526,20278447.0
8,DESO,De Soto National Memorial,27.52272613,-82.64335416,FL,Florida,28.6305,-82.4497,39287542,20278447.0
9,DESO,De Soto National Memorial,27.52272613,-82.64335416,FL,Florida,28.6305,-82.4497,31349153,20278447.0
10,DESO,De Soto National Memorial,27.52272613,-82.64335416,FL,Florida,28.6305,-82.4497,26646960,20278447.0
11,DESO,De Soto National Memorial,27.52272613,-82.64335416,FL,Florida,28.6305,-82.4497,18794009,20278447.0
12,DESO,De Soto National Memorial,27.52272613,-82.64335416,FL,Florida,28.6305,-82.4497,15199421,20278447.0
1,DETO,Devils Tower National Monument,44.59064655,-104.7156341,WY,Wyoming,42.9957,-107.5512,10212361,583200.0
2,DETO,Devils Tower National Monument,44.59064655,-104.7156341,WY,Wyoming,42.9957,-107.5512,12927163,583200.0
3,DETO,Devils Tower National Monument,44.59064655,-104.7156341,WY,Wyoming,42.9957,-107.5512,20698590,583200.0
4,DETO,Devils Tower National Monument,44.59064655,-104.7156341,WY,Wyoming,42.9957,-107.5512,26131016,583200.0
5,DETO,Devils Tower National Monument,44.59064655,-104.7156341,WY,Wyoming,42.9957,-107.5512,31066774,583200.0
6,DETO,Devils Tower National Monument,44.59064655,-104.7156341,WY,Wyoming,42.9957,-107.5512,40206974,583200.0
7,DETO,Devils Tower National Monument,44.59064655,-104.7156341,WY,Wyoming,42.9957,-107.5512,43357526,583200.0
8,DETO,Devils Tower National Monument,44.59064655,-104.7156341,WY,Wyoming,42.9957,-107.5512,39287542,583200.0
9,DETO,Devils Tower National Monument,44.59064655,-104.7156341,WY,Wyoming,42.9957,-107.5512,31349153,583200.0
10,DETO,Devils Tower National Monument,44.59064655,-104.7156341,WY,Wyoming,42.9957,-107.5512,26646960,583200.0
11,DETO,Devils Tower National Monument,44.59064655,-104.7156341,WY,Wyoming,42.9957,-107.5512,18794009,583200.0
12,DETO,Devils Tower National Monument,44.59064655,-104.7156341,WY,Wyoming,42.9957,-107.5512,15199421,583200.0
1,DRTO,Dry Tortugas National Park,24.628741,-82.87319,FL,Florida,28.6305,-82.4497,10212361,20278447.0
2,DRTO,Dry Tortugas National Park,24.628741,-82.87319,FL,Florida,28.6305,-82.4497,12927163,20278447.0
3,DRTO,Dry Tortugas National Park,24.628741,-82.87319,FL,Florida,28.6305,-82.4497,20698590,20278447.0
4,DRTO,Dry Tortugas National Park,24.628741,-82.87319,FL,Florida,28.6305,-82.4497,26131016,20278447.0
5,DRTO,Dry Tortugas National Park,24.628741,-82.87319,FL,Florida,28.6305,-82.4497,31066774,20278447.0
6,DRTO,Dry Tortugas National Park,24.628741,-82.87319,FL,Florida,28.6305,-82.4497,40206974,20278447.0
7,DRTO,Dry Tortugas National Park,24.628741,-82.87319,FL,Florida,28.6305,-82.4497,43357526,20278447.0
8,DRTO,Dry Tortugas National Park,24.628741,-82.87319,FL,Florida,28.6305,-82.4497,39287542,20278447.0
9,DRTO,Dry Tortugas National Park,24.628741,-82.87319,FL,Florida,28.6305,-82.4497,31349153,20278447.0
10,DRTO,Dry Tortugas National Park,24.628741,-82.87319,FL,Florida,28.6305,-82.4497,26646960,20278447.0
11,DRTO,Dry Tortugas National Park,24.628741,-82.87319,FL,Florida,28.6305,-82.4497,18794009,20278447.0
12,DRTO,Dry Tortugas National Park,24.628741,-82.87319,FL,Florida,28.6305,-82.4497,15199421,20278447.0
1,EDAL,Edgar Allan Poe National Historic Site,39.96195482,-75.1500062,PA,Pennsylvania,40.8781,-77.7996,10212361,12790505.0
2,EDAL,Edgar Allan Poe National Historic Site,39.96195482,-75.1500062,PA,Pennsylvania,40.8781,-77.7996,12927163,12790505.0
3,EDAL,Edgar Allan Poe National Historic Site,39.96195482,-75.1500062,PA,Pennsylvania,40.8781,-77.7996,20698590,12790505.0
4,EDAL,Edgar Allan Poe National Historic Site,39.96195482,-75.1500062,PA,Pennsylvania,40.8781,-77.7996,26131016,12790505.0
5,EDAL,Edgar Allan Poe National Historic Site,39.96195482,-75.1500062,PA,Pennsylvania,40.8781,-77.7996,31066774,12790505.0
6,EDAL,Edgar Allan Poe National Historic Site,39.96195482,-75.1500062,PA,Pennsylvania,40.8781,-77.7996,40206974,12790505.0
7,EDAL,Edgar Allan Poe National Historic Site,39.96195482,-75.1500062,PA,Pennsylvania,40.8781,-77.7996,43357526,12790505.0
8,EDAL,Edgar Allan Poe National Historic Site,39.96195482,-75.1500062,PA,Pennsylvania,40.8781,-77.7996,39287542,12790505.0
9,EDAL,Edgar Allan Poe National Historic Site,39.96195482,-75.1500062,PA,Pennsylvania,40.8781,-77.7996,31349153,12790505.0
10,EDAL,Edgar Allan Poe National Historic Site,39.96195482,-75.1500062,PA,Pennsylvania,40.8781,-77.7996,26646960,12790505.0
11,EDAL,Edgar Allan Poe National Historic Site,39.96195482,-75.1500062,PA,Pennsylvania,40.8781,-77.7996,18794009,12790505.0
12,EDAL,Edgar Allan Poe National Historic Site,39.96195482,-75.1500062,PA,Pennsylvania,40.8781,-77.7996,15199421,12790505.0
1,EDIS,Thomas Edison National Historical Park,40.78549896,-74.23821139,NJ,New Jersey,40.1907,-74.6728,10212361,8960161.0
2,EDIS,Thomas Edison National Historical Park,40.78549896,-74.23821139,NJ,New Jersey,40.1907,-74.6728,12927163,8960161.0
3,EDIS,Thomas Edison National Historical Park,40.78549896,-74.23821139,NJ,New Jersey,40.1907,-74.6728,20698590,8960161.0
4,EDIS,Thomas Edison National Historical Park,40.78549896,-74.23821139,NJ,New Jersey,40.1907,-74.6728,26131016,8960161.0
5,EDIS,Thomas Edison National Historical Park,40.78549896,-74.23821139,NJ,New Jersey,40.1907,-74.6728,31066774,8960161.0
6,EDIS,Thomas Edison National Historical Park,40.78549896,-74.23821139,NJ,New Jersey,40.1907,-74.6728,40206974,8960161.0
7,EDIS,Thomas Edison National Historical Park,40.78549896,-74.23821139,NJ,New Jersey,40.1907,-74.6728,43357526,8960161.0
8,EDIS,Thomas Edison National Historical Park,40.78549896,-74.23821139,NJ,New Jersey,40.1907,-74.6728,39287542,8960161.0
9,EDIS,Thomas Edison National Historical Park,40.78549896,-74.23821139,NJ,New Jersey,40.1907,-74.6728,31349153,8960161.0
10,EDIS,Thomas Edison National Historical Park,40.78549896,-74.23821139,NJ,New Jersey,40.1907,-74.6728,26646960,8960161.0
11,EDIS,Thomas Edison National Historical Park,40.78549896,-74.23821139,NJ,New Jersey,40.1907,-74.6728,18794009,8960161.0
12,EDIS,Thomas Edison National Historical Park,40.78549896,-74.23821139,NJ,New Jersey,40.1907,-74.6728,15199421,8960161.0
1,EFMO,Effigy Mounds National Monument,43.08095081,-91.19687517,IA,Iowa,42.0751,-93.49600000000001,10212361,3118102.0
2,EFMO,Effigy Mounds National Monument,43.08095081,-91.19687517,IA,Iowa,42.0751,-93.49600000000001,12927163,3118102.0
3,EFMO,Effigy Mounds National Monument,43.08095081,-91.19687517,IA,Iowa,42.0751,-93.49600000000001,20698590,3118102.0
4,EFMO,Effigy Mounds National Monument,43.08095081,-91.19687517,IA,Iowa,42.0751,-93.49600000000001,26131016,3118102.0
5,EFMO,Effigy Mounds National Monument,43.08095081,-91.19687517,IA,Iowa,42.0751,-93.49600000000001,31066774,3118102.0
6,EFMO,Effigy Mounds National Monument,43.08095081,-91.19687517,IA,Iowa,42.0751,-93.49600000000001,40206974,3118102.0
7,EFMO,Effigy Mounds National Monument,43.08095081,-91.19687517,IA,Iowa,42.0751,-93.49600000000001,43357526,3118102.0
8,EFMO,Effigy Mounds National Monument,43.08095081,-91.19687517,IA,Iowa,42.0751,-93.49600000000001,39287542,3118102.0
9,EFMO,Effigy Mounds National Monument,43.08095081,-91.19687517,IA,Iowa,42.0751,-93.49600000000001,31349153,3118102.0
10,EFMO,Effigy Mounds National Monument,43.08095081,-91.19687517,IA,Iowa,42.0751,-93.49600000000001,26646960,3118102.0
11,EFMO,Effigy Mounds National Monument,43.08095081,-91.19687517,IA,Iowa,42.0751,-93.49600000000001,18794009,3118102.0
12,EFMO,Effigy Mounds National Monument,43.08095081,-91.19687517,IA,Iowa,42.0751,-93.49600000000001,15199421,3118102.0
1,EISE,Eisenhower National Historic Site,39.79577592,-77.26508101,PA,Pennsylvania,40.8781,-77.7996,10212361,12790505.0
2,EISE,Eisenhower National Historic Site,39.79577592,-77.26508101,PA,Pennsylvania,40.8781,-77.7996,12927163,12790505.0
3,EISE,Eisenhower National Historic Site,39.79577592,-77.26508101,PA,Pennsylvania,40.8781,-77.7996,20698590,12790505.0
4,EISE,Eisenhower National Historic Site,39.79577592,-77.26508101,PA,Pennsylvania,40.8781,-77.7996,26131016,12790505.0
5,EISE,Eisenhower National Historic Site,39.79577592,-77.26508101,PA,Pennsylvania,40.8781,-77.7996,31066774,12790505.0
6,EISE,Eisenhower National Historic Site,39.79577592,-77.26508101,PA,Pennsylvania,40.8781,-77.7996,40206974,12790505.0
7,EISE,Eisenhower National Historic Site,39.79577592,-77.26508101,PA,Pennsylvania,40.8781,-77.7996,43357526,12790505.0
8,EISE,Eisenhower National Historic Site,39.79577592,-77.26508101,PA,Pennsylvania,40.8781,-77.7996,39287542,12790505.0
9,EISE,Eisenhower National Historic Site,39.79577592,-77.26508101,PA,Pennsylvania,40.8781,-77.7996,31349153,12790505.0
10,EISE,Eisenhower National Historic Site,39.79577592,-77.26508101,PA,Pennsylvania,40.8781,-77.7996,26646960,12790505.0
11,EISE,Eisenhower National Historic Site,39.79577592,-77.26508101,PA,Pennsylvania,40.8781,-77.7996,18794009,12790505.0
12,EISE,Eisenhower National Historic Site,39.79577592,-77.26508101,PA,Pennsylvania,40.8781,-77.7996,15199421,12790505.0
1,ELMA,El Malpais National Monument,34.88422799,-107.9950948,NM,New Mexico,34.4071,-106.1126,10212361,2084828.0
2,ELMA,El Malpais National Monument,34.88422799,-107.9950948,NM,New Mexico,34.4071,-106.1126,12927163,2084828.0
3,ELMA,El Malpais National Monument,34.88422799,-107.9950948,NM,New Mexico,34.4071,-106.1126,20698590,2084828.0
4,ELMA,El Malpais National Monument,34.88422799,-107.9950948,NM,New Mexico,34.4071,-106.1126,26131016,2084828.0
5,ELMA,El Malpais National Monument,34.88422799,-107.9950948,NM,New Mexico,34.4071,-106.1126,31066774,2084828.0
6,ELMA,El Malpais National Monument,34.88422799,-107.9950948,NM,New Mexico,34.4071,-106.1126,40206974,2084828.0
7,ELMA,El Malpais National Monument,34.88422799,-107.9950948,NM,New Mexico,34.4071,-106.1126,43357526,2084828.0
8,ELMA,El Malpais National Monument,34.88422799,-107.9950948,NM,New Mexico,34.4071,-106.1126,39287542,2084828.0
9,ELMA,El Malpais National Monument,34.88422799,-107.9950948,NM,New Mexico,34.4071,-106.1126,31349153,2084828.0
10,ELMA,El Malpais National Monument,34.88422799,-107.9950948,NM,New Mexico,34.4071,-106.1126,26646960,2084828.0
11,ELMA,El Malpais National Monument,34.88422799,-107.9950948,NM,New Mexico,34.4071,-106.1126,18794009,2084828.0
12,ELMA,El Malpais National Monument,34.88422799,-107.9950948,NM,New Mexico,34.4071,-106.1126,15199421,2084828.0
1,ELMO,El Morro National Monument,35.03895916,-108.3463984,NM,New Mexico,34.4071,-106.1126,10212361,2084828.0
2,ELMO,El Morro National Monument,35.03895916,-108.3463984,NM,New Mexico,34.4071,-106.1126,12927163,2084828.0
3,ELMO,El Morro National Monument,35.03895916,-108.3463984,NM,New Mexico,34.4071,-106.1126,20698590,2084828.0
4,ELMO,El Morro National Monument,35.03895916,-108.3463984,NM,New Mexico,34.4071,-106.1126,26131016,2084828.0
5,ELMO,El Morro National Monument,35.03895916,-108.3463984,NM,New Mexico,34.4071,-106.1126,31066774,2084828.0
6,ELMO,El Morro National Monument,35.03895916,-108.3463984,NM,New Mexico,34.4071,-106.1126,40206974,2084828.0
7,ELMO,El Morro National Monument,35.03895916,-108.3463984,NM,New Mexico,34.4071,-106.1126,43357526,2084828.0
8,ELMO,El Morro National Monument,35.03895916,-108.3463984,NM,New Mexico,34.4071,-106.1126,39287542,2084828.0
9,ELMO,El Morro National Monument,35.03895916,-108.3463984,NM,New Mexico,34.4071,-106.1126,31349153,2084828.0
10,ELMO,El Morro National Monument,35.03895916,-108.3463984,NM,New Mexico,34.4071,-106.1126,26646960,2084828.0
11,ELMO,El Morro National Monument,35.03895916,-108.3463984,NM,New Mexico,34.4071,-106.1126,18794009,2084828.0
12,ELMO,El Morro National Monument,35.03895916,-108.3463984,NM,New Mexico,34.4071,-106.1126,15199421,2084828.0
1,ELRO,Eleanor Roosevelt National Historic Site,41.76208482,-73.89894026,NY,New York,42.9538,-75.5268,10212361,19798228.0
2,ELRO,Eleanor Roosevelt National Historic Site,41.76208482,-73.89894026,NY,New York,42.9538,-75.5268,12927163,19798228.0
3,ELRO,Eleanor Roosevelt National Historic Site,41.76208482,-73.89894026,NY,New York,42.9538,-75.5268,20698590,19798228.0
4,ELRO,Eleanor Roosevelt National Historic Site,41.76208482,-73.89894026,NY,New York,42.9538,-75.5268,26131016,19798228.0
5,ELRO,Eleanor Roosevelt National Historic Site,41.76208482,-73.89894026,NY,New York,42.9538,-75.5268,31066774,19798228.0
6,ELRO,Eleanor Roosevelt National Historic Site,41.76208482,-73.89894026,NY,New York,42.9538,-75.5268,40206974,19798228.0
7,ELRO,Eleanor Roosevelt National Historic Site,41.76208482,-73.89894026,NY,New York,42.9538,-75.5268,43357526,19798228.0
8,ELRO,Eleanor Roosevelt National Historic Site,41.76208482,-73.89894026,NY,New York,42.9538,-75.5268,39287542,19798228.0
9,ELRO,Eleanor Roosevelt National Historic Site,41.76208482,-73.89894026,NY,New York,42.9538,-75.5268,31349153,19798228.0
10,ELRO,Eleanor Roosevelt National Historic Site,41.76208482,-73.89894026,NY,New York,42.9538,-75.5268,26646960,19798228.0
11,ELRO,Eleanor Roosevelt National Historic Site,41.76208482,-73.89894026,NY,New York,42.9538,-75.5268,18794009,19798228.0
12,ELRO,Eleanor Roosevelt National Historic Site,41.76208482,-73.89894026,NY,New York,42.9538,-75.5268,15199421,19798228.0
1,EUON,Eugene O'Neill National Historic Site,37.82604456,-122.0271566,CA,California,37.1841,-119.4696,10212361,38982847.0
2,EUON,Eugene O'Neill National Historic Site,37.82604456,-122.0271566,CA,California,37.1841,-119.4696,12927163,38982847.0
3,EUON,Eugene O'Neill National Historic Site,37.82604456,-122.0271566,CA,California,37.1841,-119.4696,20698590,38982847.0
4,EUON,Eugene O'Neill National Historic Site,37.82604456,-122.0271566,CA,California,37.1841,-119.4696,26131016,38982847.0
5,EUON,Eugene O'Neill National Historic Site,37.82604456,-122.0271566,CA,California,37.1841,-119.4696,31066774,38982847.0
6,EUON,Eugene O'Neill National Historic Site,37.82604456,-122.0271566,CA,California,37.1841,-119.4696,40206974,38982847.0
7,EUON,Eugene O'Neill National Historic Site,37.82604456,-122.0271566,CA,California,37.1841,-119.4696,43357526,38982847.0
8,EUON,Eugene O'Neill National Historic Site,37.82604456,-122.0271566,CA,California,37.1841,-119.4696,39287542,38982847.0
9,EUON,Eugene O'Neill National Historic Site,37.82604456,-122.0271566,CA,California,37.1841,-119.4696,31349153,38982847.0
10,EUON,Eugene O'Neill National Historic Site,37.82604456,-122.0271566,CA,California,37.1841,-119.4696,26646960,38982847.0
11,EUON,Eugene O'Neill National Historic Site,37.82604456,-122.0271566,CA,California,37.1841,-119.4696,18794009,38982847.0
12,EUON,Eugene O'Neill National Historic Site,37.82604456,-122.0271566,CA,California,37.1841,-119.4696,15199421,38982847.0
1,EVER,Everglades National Park,25.37294225,-80.88200301,FL,Florida,28.6305,-82.4497,10212361,20278447.0
2,EVER,Everglades National Park,25.37294225,-80.88200301,FL,Florida,28.6305,-82.4497,12927163,20278447.0
3,EVER,Everglades National Park,25.37294225,-80.88200301,FL,Florida,28.6305,-82.4497,20698590,20278447.0
4,EVER,Everglades National Park,25.37294225,-80.88200301,FL,Florida,28.6305,-82.4497,26131016,20278447.0
5,EVER,Everglades National Park,25.37294225,-80.88200301,FL,Florida,28.6305,-82.4497,31066774,20278447.0
6,EVER,Everglades National Park,25.37294225,-80.88200301,FL,Florida,28.6305,-82.4497,40206974,20278447.0
7,EVER,Everglades National Park,25.37294225,-80.88200301,FL,Florida,28.6305,-82.4497,43357526,20278447.0
8,EVER,Everglades National Park,25.37294225,-80.88200301,FL,Florida,28.6305,-82.4497,39287542,20278447.0
9,EVER,Everglades National Park,25.37294225,-80.88200301,FL,Florida,28.6305,-82.4497,31349153,20278447.0
10,EVER,Everglades National Park,25.37294225,-80.88200301,FL,Florida,28.6305,-82.4497,26646960,20278447.0
11,EVER,Everglades National Park,25.37294225,-80.88200301,FL,Florida,28.6305,-82.4497,18794009,20278447.0
12,EVER,Everglades National Park,25.37294225,-80.88200301,FL,Florida,28.6305,-82.4497,15199421,20278447.0
1,FEHA,Federal Hall National Memorial,40.70731192,-74.01025636,NY,New York,42.9538,-75.5268,10212361,19798228.0
2,FEHA,Federal Hall National Memorial,40.70731192,-74.01025636,NY,New York,42.9538,-75.5268,12927163,19798228.0
3,FEHA,Federal Hall National Memorial,40.70731192,-74.01025636,NY,New York,42.9538,-75.5268,20698590,19798228.0
4,FEHA,Federal Hall National Memorial,40.70731192,-74.01025636,NY,New York,42.9538,-75.5268,26131016,19798228.0
5,FEHA,Federal Hall National Memorial,40.70731192,-74.01025636,NY,New York,42.9538,-75.5268,31066774,19798228.0
6,FEHA,Federal Hall National Memorial,40.70731192,-74.01025636,NY,New York,42.9538,-75.5268,40206974,19798228.0
7,FEHA,Federal Hall National Memorial,40.70731192,-74.01025636,NY,New York,42.9538,-75.5268,43357526,19798228.0
8,FEHA,Federal Hall National Memorial,40.70731192,-74.01025636,NY,New York,42.9538,-75.5268,39287542,19798228.0
9,FEHA,Federal Hall National Memorial,40.70731192,-74.01025636,NY,New York,42.9538,-75.5268,31349153,19798228.0
10,FEHA,Federal Hall National Memorial,40.70731192,-74.01025636,NY,New York,42.9538,-75.5268,26646960,19798228.0
11,FEHA,Federal Hall National Memorial,40.70731192,-74.01025636,NY,New York,42.9538,-75.5268,18794009,19798228.0
12,FEHA,Federal Hall National Memorial,40.70731192,-74.01025636,NY,New York,42.9538,-75.5268,15199421,19798228.0
1,FIIS,Fire Island National Seashore,40.69668638,-73.00013462,NY,New York,42.9538,-75.5268,10212361,19798228.0
2,FIIS,Fire Island National Seashore,40.69668638,-73.00013462,NY,New York,42.9538,-75.5268,12927163,19798228.0
3,FIIS,Fire Island National Seashore,40.69668638,-73.00013462,NY,New York,42.9538,-75.5268,20698590,19798228.0
4,FIIS,Fire Island National Seashore,40.69668638,-73.00013462,NY,New York,42.9538,-75.5268,26131016,19798228.0
5,FIIS,Fire Island National Seashore,40.69668638,-73.00013462,NY,New York,42.9538,-75.5268,31066774,19798228.0
6,FIIS,Fire Island National Seashore,40.69668638,-73.00013462,NY,New York,42.9538,-75.5268,40206974,19798228.0
7,FIIS,Fire Island National Seashore,40.69668638,-73.00013462,NY,New York,42.9538,-75.5268,43357526,19798228.0
8,FIIS,Fire Island National Seashore,40.69668638,-73.00013462,NY,New York,42.9538,-75.5268,39287542,19798228.0
9,FIIS,Fire Island National Seashore,40.69668638,-73.00013462,NY,New York,42.9538,-75.5268,31349153,19798228.0
10,FIIS,Fire Island National Seashore,40.69668638,-73.00013462,NY,New York,42.9538,-75.5268,26646960,19798228.0
11,FIIS,Fire Island National Seashore,40.69668638,-73.00013462,NY,New York,42.9538,-75.5268,18794009,19798228.0
12,FIIS,Fire Island National Seashore,40.69668638,-73.00013462,NY,New York,42.9538,-75.5268,15199421,19798228.0
1,FILA,First Ladies National Historic Site,40.79689857,-81.37579869,OH,Ohio,40.2862,-82.7937,10212361,11609756.0
2,FILA,First Ladies National Historic Site,40.79689857,-81.37579869,OH,Ohio,40.2862,-82.7937,12927163,11609756.0
3,FILA,First Ladies National Historic Site,40.79689857,-81.37579869,OH,Ohio,40.2862,-82.7937,20698590,11609756.0
4,FILA,First Ladies National Historic Site,40.79689857,-81.37579869,OH,Ohio,40.2862,-82.7937,26131016,11609756.0
5,FILA,First Ladies National Historic Site,40.79689857,-81.37579869,OH,Ohio,40.2862,-82.7937,31066774,11609756.0
6,FILA,First Ladies National Historic Site,40.79689857,-81.37579869,OH,Ohio,40.2862,-82.7937,40206974,11609756.0
7,FILA,First Ladies National Historic Site,40.79689857,-81.37579869,OH,Ohio,40.2862,-82.7937,43357526,11609756.0
8,FILA,First Ladies National Historic Site,40.79689857,-81.37579869,OH,Ohio,40.2862,-82.7937,39287542,11609756.0
9,FILA,First Ladies National Historic Site,40.79689857,-81.37579869,OH,Ohio,40.2862,-82.7937,31349153,11609756.0
10,FILA,First Ladies National Historic Site,40.79689857,-81.37579869,OH,Ohio,40.2862,-82.7937,26646960,11609756.0
11,FILA,First Ladies National Historic Site,40.79689857,-81.37579869,OH,Ohio,40.2862,-82.7937,18794009,11609756.0
12,FILA,First Ladies National Historic Site,40.79689857,-81.37579869,OH,Ohio,40.2862,-82.7937,15199421,11609756.0
1,FLFO,Florissant Fossil Beds National Monument,38.91260586,-105.2803396,CO,Colorado,38.9972,-105.5478,10212361,5436519.0
2,FLFO,Florissant Fossil Beds National Monument,38.91260586,-105.2803396,CO,Colorado,38.9972,-105.5478,12927163,5436519.0
3,FLFO,Florissant Fossil Beds National Monument,38.91260586,-105.2803396,CO,Colorado,38.9972,-105.5478,20698590,5436519.0
4,FLFO,Florissant Fossil Beds National Monument,38.91260586,-105.2803396,CO,Colorado,38.9972,-105.5478,26131016,5436519.0
5,FLFO,Florissant Fossil Beds National Monument,38.91260586,-105.2803396,CO,Colorado,38.9972,-105.5478,31066774,5436519.0
6,FLFO,Florissant Fossil Beds National Monument,38.91260586,-105.2803396,CO,Colorado,38.9972,-105.5478,40206974,5436519.0
7,FLFO,Florissant Fossil Beds National Monument,38.91260586,-105.2803396,CO,Colorado,38.9972,-105.5478,43357526,5436519.0
8,FLFO,Florissant Fossil Beds National Monument,38.91260586,-105.2803396,CO,Colorado,38.9972,-105.5478,39287542,5436519.0
9,FLFO,Florissant Fossil Beds National Monument,38.91260586,-105.2803396,CO,Colorado,38.9972,-105.5478,31349153,5436519.0
10,FLFO,Florissant Fossil Beds National Monument,38.91260586,-105.2803396,CO,Colorado,38.9972,-105.5478,26646960,5436519.0
11,FLFO,Florissant Fossil Beds National Monument,38.91260586,-105.2803396,CO,Colorado,38.9972,-105.5478,18794009,5436519.0
12,FLFO,Florissant Fossil Beds National Monument,38.91260586,-105.2803396,CO,Colorado,38.9972,-105.5478,15199421,5436519.0
1,FLNI,Flight 93 National Memorial,40.06061476,-78.89456905,PA,Pennsylvania,40.8781,-77.7996,10212361,12790505.0
2,FLNI,Flight 93 National Memorial,40.06061476,-78.89456905,PA,Pennsylvania,40.8781,-77.7996,12927163,12790505.0
3,FLNI,Flight 93 National Memorial,40.06061476,-78.89456905,PA,Pennsylvania,40.8781,-77.7996,20698590,12790505.0
4,FLNI,Flight 93 National Memorial,40.06061476,-78.89456905,PA,Pennsylvania,40.8781,-77.7996,26131016,12790505.0
5,FLNI,Flight 93 National Memorial,40.06061476,-78.89456905,PA,Pennsylvania,40.8781,-77.7996,31066774,12790505.0
6,FLNI,Flight 93 National Memorial,40.06061476,-78.89456905,PA,Pennsylvania,40.8781,-77.7996,40206974,12790505.0
7,FLNI,Flight 93 National Memorial,40.06061476,-78.89456905,PA,Pennsylvania,40.8781,-77.7996,43357526,12790505.0
