,ParkCode,Month,Visitors,StateCode,Full Name,Lat,Lon
397,sapa,1,2025,NY,Saint Paul's Church National Historic Site,40.89283511,-73.82577276
398,sapa,2,1975,NY,Saint Paul's Church National Historic Site,40.89283511,-73.82577276
399,sapa,3,1160,NY,Saint Paul's Church National Historic Site,40.89283511,-73.82577276
400,sapa,4,2365,NY,Saint Paul's Church National Historic Site,40.89283511,-73.82577276
401,sapa,5,2170,NY,Saint Paul's Church National Historic Site,40.89283511,-73.82577276
402,sapa,6,1320,NY,Saint Paul's Church National Historic Site,40.89283511,-73.82577276
403,sapa,7,930,NY,Saint Paul's Church National Historic Site,40.89283511,-73.82577276
404,sapa,8,910,NY,Saint Paul's Church National Historic Site,40.89283511,-73.82577276
405,sapa,9,2777,NY,Saint Paul's Church National Historic Site,40.89283511,-73.82577276
406,sapa,10,1465,NY,Saint Paul's Church National Historic Site,40.89283511,-73.82577276
407,sapa,11,1280,NY,Saint Paul's Church National Historic Site,40.89283511,-73.82577276
408,sara,0,3165,NY,Saratoga National Historical Park,42.99522612,-73.63386108
409,sara,1,6036,NY,Saratoga National Historical Park,42.99522612,-73.63386108
410,sara,2,6545,NY,Saratoga National Historical Park,42.99522612,-73.63386108
411,sara,3,7100,NY,Saratoga National Historical Park,42.99522612,-73.63386108
412,sara,4,11647,NY,Saratoga National Historical Park,42.99522612,-73.63386108
413,sara,5,17898,NY,Saratoga National Historical Park,42.99522612,-73.63386108
414,sara,6,35516,NY,Saratoga National Historical Park,42.99522612,-73.63386108
415,sara,7,24443,NY,Saratoga National Historical Park,42.99522612,-73.63386108
416,sara,8,10259,NY,Saratoga National Historical Park,42.99522612,-73.63386108
417,sara,9,9764,NY,Saratoga National Historical Park,42.99522612,-73.63386108
418,sara,10,6130,NY,Saratoga National Historical Park,42.99522612,-73.63386108
419,sara,11,6615,NY,Saratoga National Historical Park,42.99522612,-73.63386108
420,stli,0,155691,NY,Statue Of Liberty National Monument,40.69572149,-74.04232397
421,stli,1,154755,NY,Statue Of Liberty National Monument,40.69572149,-74.04232397
422,stli,2,279547,NY,Statue Of Liberty National Monument,40.69572149,-74.04232397
423,stli,3,397540,NY,Statue Of Liberty National Monument,40.69572149,-74.04232397
424,stli,4,421176,NY,Statue Of Liberty National Monument,40.69572149,-74.04232397
425,stli,5,487809,NY,Statue Of Liberty National Monument,40.69572149,-74.04232397
426,stli,6,567256,NY,Statue Of Liberty National Monument,40.69572149,-74.04232397
427,stli,7,541258,NY,Statue Of Liberty National Monument,40.69572149,-74.04232397
428,stli,8,359037,NY,Statue Of Liberty National Monument,40.69572149,-74.04232397
429,stli,9,350174,NY,Statue Of Liberty National Monument,40.69572149,-74.04232397
430,stli,10,253489,NY,Statue Of Liberty National Monument,40.69572149,-74.04232397
431,stli,11,272729,NY,Statue Of Liberty National Monument,40.69572149,-74.04232397
432,ston,0,0,NY,Stonewall National Monument,40.7337799072266,-74.0006866455078
433,ston,1,0,NY,Stonewall National Monument,40.7337799072266,-74.0006866455078
434,ston,2,0,NY,Stonewall National Monument,40.7337799072266,-74.0006866455078
435,ston,3,0,NY,Stonewall National Monument,40.7337799072266,-74.0006866455078
436,ston,4,12118,NY,Stonewall National Monument,40.7337799072266,-74.0006866455078
437,ston,5,2023362,NY,Stonewall National Monument,40.7337799072266,-74.0006866455078
438,ston,6,18660,NY,Stonewall National Monument,40.7337799072266,-74.0006866455078
439,ston,7,24560,NY,Stonewall National Monument,40.7337799072266,-74.0006866455078
440,ston,8,5000,NY,Stonewall National Monument,40.7337799072266,-74.0006866455078
441,ston,9,5229,NY,Stonewall National Monument,40.7337799072266,-74.0006866455078
442,ston,10,0,NY,Stonewall National Monument,40.7337799072266,-74.0006866455078
443,ston,11,0,NY,Stonewall National Monument,40.7337799072266,-74.0006866455078
444,thrb,0,189,NY,Theodore Roosevelt Birthplace National Historic Site,40.7386469,-73.98903703
445,thrb,1,2013,NY,Theodore Roosevelt Birthplace National Historic Site,40.7386469,-73.98903703
446,thrb,2,2907,NY,Theodore Roosevelt Birthplace National Historic Site,40.7386469,-73.98903703
447,thrb,3,2393,NY,Theodore Roosevelt Birthplace National Historic Site,40.7386469,-73.98903703
448,thrb,4,2666,NY,Theodore Roosevelt Birthplace National Historic Site,40.7386469,-73.98903703
449,thrb,5,2330,NY,Theodore Roosevelt Birthplace National Historic Site,40.7386469,-73.98903703
450,thrb,6,2677,NY,Theodore Roosevelt Birthplace National Historic Site,40.7386469,-73.98903703
451,thrb,7,2702,NY,Theodore Roosevelt Birthplace National Historic Site,40.7386469,-73.98903703
452,thrb,8,1793,NY,Theodore Roosevelt Birthplace National Historic Site,40.7386469,-73.98903703
453,thrb,9,2282,NY,Theodore Roosevelt Birthplace National Historic Site,40.7386469,-73.98903703
454,thrb,10,1988,NY,Theodore Roosevelt Birthplace National Historic Site,40.7386469,-73.98903703
455,thrb,11,2038,NY,Theodore Roosevelt Birthplace National Historic Site,40.7386469,-73.98903703
456,thri,0,1349,NY,Theodore Roosevelt Inaugural National Historic Site,42.90146781,-78.87248411
457,thri,1,1304,NY,Theodore Roosevelt Inaugural National Historic Site,42.90146781,-78.87248411
458,thri,2,1686,NY,Theodore Roosevelt Inaugural National Historic Site,42.90146781,-78.87248411
459,thri,3,1879,NY,Theodore Roosevelt Inaugural National Historic Site,42.90146781,-78.87248411
460,thri,4,2455,NY,Theodore Roosevelt Inaugural National Historic Site,42.90146781,-78.87248411
461,thri,5,3089,NY,Theodore Roosevelt Inaugural National Historic Site,42.90146781,-78.87248411
462,thri,6,3189,NY,Theodore Roosevelt Inaugural National Historic Site,42.90146781,-78.87248411
463,thri,7,2803,NY,Theodore Roosevelt Inaugural National Historic Site,42.90146781,-78.87248411
464,thri,8,2787,NY,Theodore Roosevelt Inaugural National Historic Site,42.90146781,-78.87248411
465,thri,9,2190,NY,Theodore Roosevelt Inaugural National Historic Site,42.90146781,-78.87248411
466,thri,10,1704,NY,Theodore Roosevelt Inaugural National Historic Site,42.90146781,-78.87248411
467,thri,11,2559,NY,Theodore Roosevelt Inaugural National Historic Site,42.90146781,-78.87248411
468,vama,0,160,NY,Vanderbilt Mansion National Historic Site,41.79697937,-73.94205557
469,vama,1,22763,NY,Vanderbilt Mansion National Historic Site,41.79697937,-73.94205557
470,vama,2,24580,NY,Vanderbilt Mansion National Historic Site,41.79697937,-73.94205557
471,vama,3,27359,NY,Vanderbilt Mansion National Historic Site,41.79697937,-73.94205557
472,vama,4,37694,NY,Vanderbilt Mansion National Historic Site,41.79697937,-73.94205557
473,vama,5,30354,NY,Vanderbilt Mansion National Historic Site,41.79697937,-73.94205557
474,vama,6,36813,NY,Vanderbilt Mansion National Historic Site,41.79697937,-73.94205557
475,vama,7,37928,NY,Vanderbilt Mansion National Historic Site,41.79697937,-73.94205557
476,vama,8,32632,NY,Vanderbilt Mansion National Historic Site,41.79697937,-73.94205557
477,vama,9,43203,NY,Vanderbilt Mansion National Historic Site,41.79697937,-73.94205557
478,vama,10,20817,NY,Vanderbilt Mansion National Historic Site,41.79697937,-73.94205557
479,vama,11,12519,NY,Vanderbilt Mansion National Historic Site,41.79697937,-73.94205557
480,wori,0,13,NY,Women's Rights National Historical Park,42.90817073,-76.81655558
481,wori,1,473,NY,Women's Rights National Historical Park,42.90817073,-76.81655558
482,wori,2,1759,NY,Women's Rights National Historical Park,42.90817073,-76.81655558
483,wori,3,1900,NY,Women's Rights National Historical Park,42.90817073,-76.81655558
484,wori,4,3458,NY,Women's Rights National Historical Park,42.90817073,-76.81655558
485,wori,5,5247,NY,Women's Rights National Historical Park,42.90817073,-76.81655558
486,wori,6,8863,NY,Women's Rights National Historical Park,42.90817073,-76.81655558
487,wori,7,5821,NY,Women's Rights National Historical Park,42.90817073,-76.81655558
488,wori,8,3935,NY,Women's Rights National Historical Park,42.90817073,-76.81655558
489,wori,9,4493,NY,Women's Rights National Historical Park,42.90817073,-76.81655558
490,wori,10,1551,NY,Women's Rights National Historical Park,42.90817073,-76.81655558
491,wori,11,1551,NY,Women's Rights National Historical Park,42.90817073,-76.81655558
492,alpo,0,9975,PA,Allegheny Portage Railroad National Historic Site,40.42977467,-78.57431622
493,alpo,1,8874,PA,Allegheny Portage Railroad National Historic Site,40.42977467,-78.57431622
494,alpo,2,11908,PA,Allegheny Portage Railroad National Historic Site,40.42977467,-78.57431622
495,alpo,3,16847,PA,Allegheny Portage Railroad National Historic Site,40.42977467,-78.57431622
496,alpo,4,16008,PA,Allegheny Portage Railroad National Historic Site,40.42977467,-78.57431622
497,alpo,5,19590,PA,Allegheny Portage Railroad National Historic Site,40.42977467,-78.57431622
498,alpo,6,23073,PA,Allegheny Portage Railroad National Historic Site,40.42977467,-78.57431622
499,alpo,7,20404,PA,Allegheny Portage Railroad National Historic Site,40.42977467,-78.57431622
500,alpo,8,19387,PA,Allegheny Portage Railroad National Historic Site,40.42977467,-78.57431622
501,alpo,9,18642,PA,Allegheny Portage Railroad National Historic Site,40.42977467,-78.57431622
502,alpo,10,13453,PA,Allegheny Portage Railroad National Historic Site,40.42977467,-78.57431622
503,alpo,11,11028,PA,Allegheny Portage Railroad National Historic Site,40.42977467,-78.57431622
504,dewa,0,130962,PA,Delaware Water Gap National Recreation Area,41.12793491,-74.94751173
505,dewa,1,156297,PA,Delaware Water Gap National Recreation Area,41.12793491,-74.94751173
506,dewa,2,146048,PA,Delaware Water Gap National Recreation Area,41.12793491,-74.94751173
507,dewa,3,249160,PA,Delaware Water Gap National Recreation Area,41.12793491,-74.94751173
508,dewa,4,336632,PA,Delaware Water Gap National Recreation Area,41.12793491,-74.94751173
509,dewa,5,355136,PA,Delaware Water Gap National Recreation Area,41.12793491,-74.94751173
510,dewa,6,510552,PA,Delaware Water Gap National Recreation Area,41.12793491,-74.94751173
511,dewa,7,434019,PA,Delaware Water Gap National Recreation Area,41.12793491,-74.94751173
512,dewa,8,328025,PA,Delaware Water Gap National Recreation Area,41.12793491,-74.94751173
513,dewa,9,301758,PA,Delaware Water Gap National Recreation Area,41.12793491,-74.94751173
514,dewa,10,254518,PA,Delaware Water Gap National Recreation Area,41.12793491,-74.94751173
515,dewa,11,171758,PA,Delaware Water Gap National Recreation Area,41.12793491,-74.94751173
516,edal,0,162,PA,Edgar Allan Poe National Historic Site,39.96195482,-75.1500062
517,edal,1,957,PA,Edgar Allan Poe National Historic Site,39.96195482,-75.1500062
518,edal,2,1566,PA,Edgar Allan Poe National Historic Site,39.96195482,-75.1500062
519,edal,3,1406,PA,Edgar Allan Poe National Historic Site,39.96195482,-75.1500062
520,edal,4,1446,PA,Edgar Allan Poe National Historic Site,39.96195482,-75.1500062
521,edal,5,1461,PA,Edgar Allan Poe National Historic Site,39.96195482,-75.1500062
522,edal,6,1608,PA,Edgar Allan Poe National Historic Site,39.96195482,-75.1500062
523,edal,7,1665,PA,Edgar Allan Poe National Historic Site,39.96195482,-75.1500062
524,edal,8,1224,PA,Edgar Allan Poe National Historic Site,39.96195482,-75.1500062
525,edal,9,1565,PA,Edgar Allan Poe National Historic Site,39.96195482,-75.1500062
526,edal,10,1574,PA,Edgar Allan Poe National Historic Site,39.96195482,-75.1500062
527,edal,11,893,PA,Edgar Allan Poe National Historic Site,39.96195482,-75.1500062
528,eise,0,0,PA,Eisenhower National Historic Site,39.79577592,-77.26508101
529,eise,1,250,PA,Eisenhower National Historic Site,39.79577592,-77.26508101
530,eise,2,1262,PA,Eisenhower National Historic Site,39.79577592,-77.26508101
531,eise,3,3957,PA,Eisenhower National Historic Site,39.79577592,-77.26508101
532,eise,4,5235,PA,Eisenhower National Historic Site,39.79577592,-77.26508101
533,eise,5,6942,PA,Eisenhower National Historic Site,39.79577592,-77.26508101
534,eise,6,6542,PA,Eisenhower National Historic Site,39.79577592,-77.26508101
535,eise,7,5718,PA,Eisenhower National Historic Site,39.79577592,-77.26508101
536,eise,8,8362,PA,Eisenhower National Historic Site,39.79577592,-77.26508101
537,eise,9,5435,PA,Eisenhower National Historic Site,39.79577592,-77.26508101
538,eise,10,1833,PA,Eisenhower National Historic Site,39.79577592,-77.26508101
539,eise,11,1741,PA,Eisenhower National Historic Site,39.79577592,-77.26508101
540,flni,0,3070,PA,Flight 93 National Memorial,40.06061476,-78.89456905
541,flni,1,6837,PA,Flight 93 National Memorial,40.06061476,-78.89456905
542,flni,2,17606,PA,Flight 93 National Memorial,40.06061476,-78.89456905
543,flni,3,27680,PA,Flight 93 National Memorial,40.06061476,-78.89456905
544,flni,4,45431,PA,Flight 93 National Memorial,40.06061476,-78.89456905
545,flni,5,45987,PA,Flight 93 National Memorial,40.06061476,-78.89456905
546,flni,6,56264,PA,Flight 93 National Memorial,40.06061476,-78.89456905
547,flni,7,51672,PA,Flight 93 National Memorial,40.06061476,-78.89456905
548,flni,8,61091,PA,Flight 93 National Memorial,40.06061476,-78.89456905
549,flni,9,62387,PA,Flight 93 National Memorial,40.06061476,-78.89456905
550,flni,10,24130,PA,Flight 93 National Memorial,40.06061476,-78.89456905
551,flni,11,9071,PA,Flight 93 National Memorial,40.06061476,-78.89456905
552,fone,0,1607,PA,Fort Necessity National Battlefield,39.81306048,-79.59033344
553,fone,1,2268,PA,Fort Necessity National Battlefield,39.81306048,-79.59033344
554,fone,2,4321,PA,Fort Necessity National Battlefield,39.81306048,-79.59033344
555,fone,3,7607,PA,Fort Necessity National Battlefield,39.81306048,-79.59033344
556,fone,4,39548,PA,Fort Necessity National Battlefield,39.81306048,-79.59033344
557,fone,5,46160,PA,Fort Necessity National Battlefield,39.81306048,-79.59033344
558,fone,6,54756,PA,Fort Necessity National Battlefield,39.81306048,-79.59033344
559,fone,7,52716,PA,Fort Necessity National Battlefield,39.81306048,-79.59033344
560,fone,8,32082,PA,Fort Necessity National Battlefield,39.81306048,-79.59033344
561,fone,9,34186,PA,Fort Necessity National Battlefield,39.81306048,-79.59033344
562,fone,10,25101,PA,Fort Necessity National Battlefield,39.81306048,-79.59033344
563,fone,11,11752,PA,Fort Necessity National Battlefield,39.81306048,-79.59033344
564,frhi,0,524,PA,Friendship Hill National Historic Site,39.77543423,-79.92504169
565,frhi,1,690,PA,Friendship Hill National Historic Site,39.77543423,-79.92504169
566,frhi,2,1240,PA,Friendship Hill National Historic Site,39.77543423,-79.92504169
567,frhi,3,1338,PA,Friendship Hill National Historic Site,39.77543423,-79.92504169
568,frhi,4,2981,PA,Friendship Hill National Historic Site,39.77543423,-79.92504169
569,frhi,5,2768,PA,Friendship Hill National Historic Site,39.77543423,-79.92504169
570,frhi,6,3167,PA,Friendship Hill National Historic Site,39.77543423,-79.92504169
571,frhi,7,2541,PA,Friendship Hill National Historic Site,39.77543423,-79.92504169
572,frhi,8,14335,PA,Friendship Hill National Historic Site,39.77543423,-79.92504169
573,frhi,9,2348,PA,Friendship Hill National Historic Site,39.77543423,-79.92504169
574,frhi,10,1355,PA,Friendship Hill National Historic Site,39.77543423,-79.92504169
575,frhi,11,872,PA,Friendship Hill National Historic Site,39.77543423,-79.92504169
576,gett,0,13512,PA,Gettysburg National Military Park,39.81557366,-77.23246758
577,gett,1,19119,PA,Gettysburg National Military Park,39.81557366,-77.23246758
578,gett,2,57132,PA,Gettysburg National Military Park,39.81557366,-77.23246758
579,gett,3,101306,PA,Gettysburg National Military Park,39.81557366,-77.23246758
580,gett,4,145028,PA,Gettysburg National Military Park,39.81557366,-77.23246758
581,gett,5,128930,PA,Gettysburg National Military Park,39.81557366,-77.23246758
582,gett,6,118230,PA,Gettysburg National Military Park,39.81557366,-77.23246758
583,gett,7,93228,PA,Gettysburg National Military Park,39.81557366,-77.23246758
584,gett,8,82542,PA,Gettysburg National Military Park,39.81557366,-77.23246758
585,gett,9,100427,PA,Gettysburg National Military Park,39.81557366,-77.23246758
586,gett,10,46198,PA,Gettysburg National Military Park,39.81557366,-77.23246758
587,gett,11,19465,PA,Gettysburg National Military Park,39.81557366,-77.23246758
588,hofu,0,311,PA,Hopewell Furnace National Historic Site,40.20610637,-75.76766355
589,hofu,1,2098,PA,Hopewell Furnace National Historic Site,40.20610637,-75.76766355
590,hofu,2,3472,PA,Hopewell Furnace National Historic Site,40.20610637,-75.76766355
591,hofu,3,4172,PA,Hopewell Furnace National Historic Site,40.20610637,-75.76766355
592,hofu,4,4958,PA,Hopewell Furnace National Historic Site,40.20610637,-75.76766355
593,hofu,5,5781,PA,Hopewell Furnace National Historic Site,40.20610637,-75.76766355
594,hofu,6,6618,PA,Hopewell Furnace National Historic Site,40.20610637,-75.76766355
595,hofu,7,7319,PA,Hopewell Furnace National Historic Site,40.20610637,-75.76766355
596,hofu,8,7338,PA,Hopewell Furnace National Historic Site,40.20610637,-75.76766355
597,hofu,9,3694,PA,Hopewell Furnace National Historic Site,40.20610637,-75.76766355
598,hofu,10,2948,PA,Hopewell Furnace National Historic Site,40.20610637,-75.76766355
599,hofu,11,1152,PA,Hopewell Furnace National Historic Site,40.20610637,-75.76766355
600,inde,0,59682,PA,Independence National Historical Park,39.94746112,-75.14794157
601,inde,1,179578,PA,Independence National Historical Park,39.94746112,-75.14794157
602,inde,2,309348,PA,Independence National Historical Park,39.94746112,-75.14794157
603,inde,3,455740,PA,Independence National Historical Park,39.94746112,-75.14794157
604,inde,4,548136,PA,Independence National Historical Park,39.94746112,-75.14794157
605,inde,5,574706,PA,Independence National Historical Park,39.94746112,-75.14794157
606,inde,6,553191,PA,Independence National Historical Park,39.94746112,-75.14794157
607,inde,7,473898,PA,Independence National Historical Park,39.94746112,-75.14794157
608,inde,8,409902,PA,Independence National Historical Park,39.94746112,-75.14794157
609,inde,9,362563,PA,Independence National Historical Park,39.94746112,-75.14794157
610,inde,10,336151,PA,Independence National Historical Park,39.94746112,-75.14794157
611,inde,11,269564,PA,Independence National Historical Park,39.94746112,-75.14794157
612,jofl,0,7,PA,Johnstown Flood National Memorial,40.34584534,-78.77448601
613,jofl,1,2482,PA,Johnstown Flood National Memorial,40.34584534,-78.77448601
614,jofl,2,5484,PA,Johnstown Flood National Memorial,40.34584534,-78.77448601
615,jofl,3,13921,PA,Johnstown Flood National Memorial,40.34584534,-78.77448601
616,jofl,4,25716,PA,Johnstown Flood National Memorial,40.34584534,-78.77448601
617,jofl,5,13573,PA,Johnstown Flood National Memorial,40.34584534,-78.77448601
618,jofl,6,24461,PA,Johnstown Flood National Memorial,40.34584534,-78.77448601
619,jofl,7,29160,PA,Johnstown Flood National Memorial,40.34584534,-78.77448601
620,jofl,8,24844,PA,Johnstown Flood National Memorial,40.34584534,-78.77448601
621,jofl,9,24470,PA,Johnstown Flood National Memorial,40.34584534,-78.77448601
622,jofl,10,12444,PA,Johnstown Flood National Memorial,40.34584534,-78.77448601
623,jofl,11,6581,PA,Johnstown Flood National Memorial,40.34584534,-78.77448601
624,stea,0,1091,PA,Steamtown National Historic Site,41.40757521,-75.67037255
625,stea,1,2950,PA,Steamtown National Historic Site,41.40757521,-75.67037255
626,stea,2,4542,PA,Steamtown National Historic Site,41.40757521,-75.67037255
627,stea,3,7264,PA,Steamtown National Historic Site,41.40757521,-75.67037255
628,stea,4,10066,PA,Steamtown National Historic Site,41.40757521,-75.67037255
629,stea,5,13036,PA,Steamtown National Historic Site,41.40757521,-75.67037255
630,stea,6,15712,PA,Steamtown National Historic Site,41.40757521,-75.67037255
631,stea,7,16327,PA,Steamtown National Historic Site,41.40757521,-75.67037255
632,stea,8,11206,PA,Steamtown National Historic Site,41.40757521,-75.67037255
633,stea,9,10454,PA,Steamtown National Historic Site,41.40757521,-75.67037255
634,stea,10,7493,PA,Steamtown National Historic Site,41.40757521,-75.67037255
635,stea,11,5262,PA,Steamtown National Historic Site,41.40757521,-75.67037255
636,thko,0,0,PA,Thaddeus Kosciuszko National Memorial,39.94345312,-75.14732045
637,thko,1,0,PA,Thaddeus Kosciuszko National Memorial,39.94345312,-75.14732045
638,thko,2,0,PA,Thaddeus Kosciuszko National Memorial,39.94345312,-75.14732045
639,thko,3,0,PA,Thaddeus Kosciuszko National Memorial,39.94345312,-75.14732045
640,thko,4,309,PA,Thaddeus Kosciuszko National Memorial,39.94345312,-75.14732045
641,thko,5,266,PA,Thaddeus Kosciuszko National Memorial,39.94345312,-75.14732045
642,thko,6,339,PA,Thaddeus Kosciuszko National Memorial,39.94345312,-75.14732045
643,thko,7,368,PA,Thaddeus Kosciuszko National Memorial,39.94345312,-75.14732045
644,thko,8,322,PA,Thaddeus Kosciuszko National Memorial,39.94345312,-75.14732045
645,thko,9,317,PA,Thaddeus Kosciuszko National Memorial,39.94345312,-75.14732045
646,thko,10,0,PA,Thaddeus Kosciuszko National Memorial,39.94345312,-75.14732045
647,thko,11,0,PA,Thaddeus Kosciuszko National Memorial,39.94345312,-75.14732045
648,upde,0,2463,PA,Upper Delaware Scenic & Recreational River,41.66172578,-75.03861562
649,upde,1,4254,PA,Upper Delaware Scenic & Recreational River,41.66172578,-75.03861562
650,upde,2,5224,PA,Upper Delaware Scenic & Recreational River,41.66172578,-75.03861562
651,upde,3,5705,PA,Upper Delaware Scenic & Recreational River,41.66172578,-75.03861562
652,upde,4,22313,PA,Upper Delaware Scenic & Recreational River,41.66172578,-75.03861562
653,upde,5,27979,PA,Upper Delaware Scenic & Recreational River,41.66172578,-75.03861562
654,upde,6,54306,PA,Upper Delaware Scenic & Recreational River,41.66172578,-75.03861562
655,upde,7,49557,PA,Upper Delaware Scenic & Recreational River,41.66172578,-75.03861562
656,upde,8,30406,PA,Upper Delaware Scenic & Recreational River,41.66172578,-75.03861562
657,upde,9,8998,PA,Upper Delaware Scenic & Recreational River,41.66172578,-75.03861562
658,upde,10,2003,PA,Upper Delaware Scenic & Recreational River,41.66172578,-75.03861562
659,upde,11,2329,PA,Upper Delaware Scenic & Recreational River,41.66172578,-75.03861562
660,vafo,0,30701,PA,Valley Forge National Historical Park,40.10054985,-75.44581889
661,vafo,1,55154,PA,Valley Forge National Historical Park,40.10054985,-75.44581889
662,vafo,2,168632,PA,Valley Forge National Historical Park,40.10054985,-75.44581889
663,vafo,3,159434,PA,Valley Forge National Historical Park,40.10054985,-75.44581889
664,vafo,4,190681,PA,Valley Forge National Historical Park,40.10054985,-75.44581889
665,vafo,5,218531,PA,Valley Forge National Historical Park,40.10054985,-75.44581889
666,vafo,6,346020,PA,Valley Forge National Historical Park,40.10054985,-75.44581889
667,vafo,7,355046,PA,Valley Forge National Historical Park,40.10054985,-75.44581889
668,vafo,8,232761,PA,Valley Forge National Historical Park,40.10054985,-75.44581889
669,vafo,9,247953,PA,Valley Forge National Historical Park,40.10054985,-75.44581889
670,vafo,10,149850,PA,Valley Forge National Historical Park,40.10054985,-75.44581889
671,vafo,11,105181,PA,Valley Forge National Historical Park,40.10054985,-75.44581889
672,rowi,0,116,RI,Roger Williams National Memorial,41.8298955,-71.41056665
673,rowi,1,1634,RI,Roger Williams National Memorial,41.8298955,-71.41056665
674,rowi,2,2206,RI,Roger Williams National Memorial,41.8298955,-71.41056665
675,rowi,3,4717,RI,Roger Williams National Memorial,41.8298955,-71.41056665
676,rowi,4,5156,RI,Roger Williams National Memorial,41.8298955,-71.41056665
677,rowi,5,8622,RI,Roger Williams National Memorial,41.8298955,-71.41056665
678,rowi,6,9211,RI,Roger Williams National Memorial,41.8298955,-71.41056665
679,rowi,7,8918,RI,Roger Williams National Memorial,41.8298955,-71.41056665
680,rowi,8,6317,RI,Roger Williams National Memorial,41.8298955,-71.41056665
681,rowi,9,7254,RI,Roger Williams National Memorial,41.8298955,-71.41056665
682,rowi,10,3522,RI,Roger Williams National Memorial,41.8298955,-71.41056665
683,rowi,11,1746,RI,Roger Williams National Memorial,41.8298955,-71.41056665
684,mabi,0,1356,VT,Marsh - Billings - Rockefeller National Historical Park,43.63348732,-72.53424638
685,mabi,1,1604,VT,Marsh - Billings - Rockefeller National Historical Park,43.63348732,-72.53424638
686,mabi,2,1748,VT,Marsh - Billings - Rockefeller National Historical Park,43.63348732,-72.53424638
687,mabi,3,1489,VT,Marsh - Billings - Rockefeller National Historical Park,43.63348732,-72.53424638
688,mabi,4,3275,VT,Marsh - Billings - Rockefeller National Historical Park,43.63348732,-72.53424638
689,mabi,5,5663,VT,Marsh - Billings - Rockefeller National Historical Park,43.63348732,-72.53424638
690,mabi,6,6661,VT,Marsh - Billings - Rockefeller National Historical Park,43.63348732,-72.53424638
691,mabi,7,7104,VT,Marsh - Billings - Rockefeller National Historical Park,43.63348732,-72.53424638
692,mabi,8,6076,VT,Marsh - Billings - Rockefeller National Historical Park,43.63348732,-72.53424638
693,mabi,9,7341,VT,Marsh - Billings - Rockefeller National Historical Park,43.63348732,-72.53424638
694,mabi,10,2092,VT,Marsh - Billings - Rockefeller National Historical Park,43.63348732,-72.53424638
695,mabi,11,1570,VT,Marsh - Billings - Rockefeller National Historical Park,43.63348732,-72.53424638
696,anti,0,1280,MD,Antietam National Battlefield,39.46763452,-77.73828017
697,anti,1,6421,MD,Antietam National Battlefield,39.46763452,-77.73828017
698,anti,2,15462,MD,Antietam National Battlefield,39.46763452,-77.73828017
699,anti,3,24037,MD,Antietam National Battlefield,39.46763452,-77.73828017
700,anti,4,33228,MD,Antietam National Battlefield,39.46763452,-77.73828017
701,anti,5,37948,MD,Antietam National Battlefield,39.46763452,-77.73828017
702,anti,6,48965,MD,Antietam National Battlefield,39.46763452,-77.73828017
703,anti,7,33531,MD,Antietam National Battlefield,39.46763452,-77.73828017
704,anti,8,27684,MD,Antietam National Battlefield,39.46763452,-77.73828017
705,anti,9,28643,MD,Antietam National Battlefield,39.46763452,-77.73828017
706,anti,10,16173,MD,Antietam National Battlefield,39.46763452,-77.73828017
707,anti,11,13971,MD,Antietam National Battlefield,39.46763452,-77.73828017
708,asis,0,64032,MD,Assateague Island National Seashore,38.05593172,-75.24524611
709,asis,1,43977,MD,Assateague Island National Seashore,38.05593172,-75.24524611
710,asis,2,74089,MD,Assateague Island National Seashore,38.05593172,-75.24524611
711,asis,3,153044,MD,Assateague Island National Seashore,38.05593172,-75.24524611
712,asis,4,199049,MD,Assateague Island National Seashore,38.05593172,-75.24524611
713,asis,5,312094,MD,Assateague Island National Seashore,38.05593172,-75.24524611
714,asis,6,502416,MD,Assateague Island National Seashore,38.05593172,-75.24524611
715,asis,7,453668,MD,Assateague Island National Seashore,38.05593172,-75.24524611
716,asis,8,274394,MD,Assateague Island National Seashore,38.05593172,-75.24524611
717,asis,9,144479,MD,Assateague Island National Seashore,38.05593172,-75.24524611
718,asis,10,76779,MD,Assateague Island National Seashore,38.05593172,-75.24524611
719,asis,11,46515,MD,Assateague Island National Seashore,38.05593172,-75.24524611
720,cato,0,9339,MD,Catoctin Mountain Park,39.65068457,-77.46417665
721,cato,1,3243,MD,Catoctin Mountain Park,39.65068457,-77.46417665
722,cato,2,21266,MD,Catoctin Mountain Park,39.65068457,-77.46417665
723,cato,3,25887,MD,Catoctin Mountain Park,39.65068457,-77.46417665
724,cato,4,9419,MD,Catoctin Mountain Park,39.65068457,-77.46417665
725,cato,5,48622,MD,Catoctin Mountain Park,39.65068457,-77.46417665
726,cato,6,34384,MD,Catoctin Mountain Park,39.65068457,-77.46417665
727,cato,7,32928,MD,Catoctin Mountain Park,39.65068457,-77.46417665
728,cato,8,34645,MD,Catoctin Mountain Park,39.65068457,-77.46417665
729,cato,9,42065,MD,Catoctin Mountain Park,39.65068457,-77.46417665
730,cato,10,23371,MD,Catoctin Mountain Park,39.65068457,-77.46417665
731,cato,11,11677,MD,Catoctin Mountain Park,39.65068457,-77.46417665
732,choh,0,199712,MD,Chesapeake & Ohio Canal National Historical Park,39.3909816,-77.89763546
733,choh,1,200441,MD,Chesapeake & Ohio Canal National Historical Park,39.3909816,-77.89763546
734,choh,2,287249,MD,Chesapeake & Ohio Canal National Historical Park,39.3909816,-77.89763546
