Name,Population,Latitude,Longitude,StateCode,FullName,UnitCode,UnitName
South Dakota,855444.0,44.4443,-100.2263,SD,Minuteman Missile National Historic Site,MIMI,Minuteman Missile
South Dakota,855444.0,44.4443,-100.2263,SD,Missouri National Recreational River,MNRR,Missouri National Recreational River
South Dakota,855444.0,44.4443,-100.2263,SD,Mount Rushmore National Memorial,MORU,Mount Rushmore
South Dakota,855444.0,44.4443,-100.2263,SD,Niobrara and Missouri National Scenic and Recreational Rivers ,NIMI,Niobrara and Missouri National Scenic and Recreational Rivers
South Dakota,855444.0,44.4443,-100.2263,SD,Wind Cave National Park,WICA,Wind Cave
Tennessee,6597381.0,35.858000000000004,-86.3505,TN,Andrew Johnson National Historic Site,ANJO,Andrew Johnson
Tennessee,6597381.0,35.858000000000004,-86.3505,TN,Appalachian National Scenic Trail,APPA,Appalachian
Tennessee,6597381.0,35.858000000000004,-86.3505,TN,Big South Fork National River and Recreation Area,BISO,Big South Fork National River and Recreation Area
Tennessee,6597381.0,35.858000000000004,-86.3505,TN,Chickamauga and Chattanooga National Military Park,CHCH,Chickamauga and Chattanooga
Tennessee,6597381.0,35.858000000000004,-86.3505,TN,Cumberland Gap National Historical Park,CUGA,Cumberland Gap
Tennessee,6597381.0,35.858000000000004,-86.3505,TN,Fort Donelson National Cemetery,FDNC,Fort Donelson
Tennessee,6597381.0,35.858000000000004,-86.3505,TN,Fort Donelson National Battlefield,FODO,Fort Donelson
Tennessee,6597381.0,35.858000000000004,-86.3505,TN,Great Smoky Mountains National Park,GRSM,Great Smoky Mountains
Tennessee,6597381.0,35.858000000000004,-86.3505,TN,Manhattan Project National Historical Park,MAPR,Manhattan Project
Tennessee,6597381.0,35.858000000000004,-86.3505,TN,Natchez Trace Parkway,NATR,Natchez Trace Parkway
Tennessee,6597381.0,35.858000000000004,-86.3505,TN,Natchez Trace National Scenic Trail,NATT,Natchez Trace
Tennessee,6597381.0,35.858000000000004,-86.3505,TN,Obed Wild and Scenic River,OBRI,Obed Wild and Scenic River
Tennessee,6597381.0,35.858000000000004,-86.3505,TN,Overmountain Victory National Historic Trail ,OVVI,Overmountain Victory
Tennessee,6597381.0,35.858000000000004,-86.3505,TN,Shiloh National Military Park,SHIL,Shiloh
Tennessee,6597381.0,35.858000000000004,-86.3505,TN,Shiloh National Cemetery,SHNC,Shiloh
Tennessee,6597381.0,35.858000000000004,-86.3505,TN,Stones River National Cemetery,SRNC,Stones River
Tennessee,6597381.0,35.858000000000004,-86.3505,TN,Stones River National Battlefield,STRI,Stones River
Tennessee,6597381.0,35.858000000000004,-86.3505,TN,Trail of Tears National Historic Trail ,TRTE,Trail of Tears
Texas,27419612.0,31.4757,-99.3312,TX,Alibates Flint Quarries National Monument,ALFL,Alibates Flint Quarries
Texas,27419612.0,31.4757,-99.3312,TX,Amistad National Recreation Area,AMIS,Amistad
Texas,27419612.0,31.4757,-99.3312,TX,Big Bend National Park,BIBE,Big Bend
Texas,27419612.0,31.4757,-99.3312,TX,Big Thicket National Preserve,BITH,Big Thicket
Texas,27419612.0,31.4757,-99.3312,TX,Chamizal National Memorial,CHAM,Chamizal
Texas,27419612.0,31.4757,-99.3312,TX,El Camino Real de Tierra Adentro National Historic Trail ,ELCA,El Camino Real de Tierra Adentro
Texas,27419612.0,31.4757,-99.3312,TX,El Camino Real de los Tejas National Historic Trail ,ELTE,El Camino Real de los Tejas
Texas,27419612.0,31.4757,-99.3312,TX,Fort Davis National Historic Site,FODA,Fort Davis
Texas,27419612.0,31.4757,-99.3312,TX,Guadalupe Mountains National Park,GUMO,Guadalupe Mountains
Texas,27419612.0,31.4757,-99.3312,TX,Lake Meredith National Recreation Area,LAMR,Lake Meredith
Texas,27419612.0,31.4757,-99.3312,TX,Lyndon B. Johnson National Historical Park,LYJO,Lyndon B. Johnson
Texas,27419612.0,31.4757,-99.3312,TX,Palo Alto Battlefield National Historical Park,PAAL,Palo Alto Battlefield
Texas,27419612.0,31.4757,-99.3312,TX,Padre Island National Seashore,PAIS,Padre Island
Texas,27419612.0,31.4757,-99.3312,TX,Rio Grande Wild and Scenic River,RIGR,Rio Grande Wild and Scenic River
Texas,27419612.0,31.4757,-99.3312,TX,San Antonio Missions National Historical Park,SAAN,San Antonio Missions
Texas,27419612.0,31.4757,-99.3312,TX,Waco Mammoth National Monument,WACO,Waco Mammoth
Utah,2993941.0,39.3055,-111.6703,UT,Arches National Park,ARCH,Arches
Utah,2993941.0,39.3055,-111.6703,UT,Bryce Canyon National Park,BRCA,Bryce Canyon
Utah,2993941.0,39.3055,-111.6703,UT,California National Historic Trail ,CALI,California
Utah,2993941.0,39.3055,-111.6703,UT,Canyonlands National Park,CANY,Canyonlands
Utah,2993941.0,39.3055,-111.6703,UT,Capitol Reef National Park,CARE,Capitol Reef
Utah,2993941.0,39.3055,-111.6703,UT,Cedar Breaks National Monument,CEBR,Cedar Breaks
Utah,2993941.0,39.3055,-111.6703,UT,Dinosaur National Monument,DINO,Dinosaur
Utah,2993941.0,39.3055,-111.6703,UT,Glen Canyon National Recreation Area,GLCA,Glen Canyon
Utah,2993941.0,39.3055,-111.6703,UT,Golden Spike National Historical Park,GOSP,Golden Spike
Utah,2993941.0,39.3055,-111.6703,UT,Hovenweep National Monument,HOVE,Hovenweep
Utah,2993941.0,39.3055,-111.6703,UT,Mormon Pioneer National Historic Trail ,MOPI,Mormon Pioneer
Utah,2993941.0,39.3055,-111.6703,UT,Natural Bridges National Monument,NABR,Natural Bridges
Utah,2993941.0,39.3055,-111.6703,UT,Old Spanish National Historic Trail ,OLSP,Old Spanish
Utah,2993941.0,39.3055,-111.6703,UT,Pony Express National Historic Trail ,POEX,Pony Express
Utah,2993941.0,39.3055,-111.6703,UT,Rainbow Bridge National Monument,RABR,Rainbow Bridge
Utah,2993941.0,39.3055,-111.6703,UT,Timpanogos Cave National Monument,TICA,Timpanogos Cave
Utah,2993941.0,39.3055,-111.6703,UT,Zion National Park,ZION,Zion
Vermont,624636.0,44.0687,-72.6658,VT,Appalachian National Scenic Trail,APPA,Appalachian
Vermont,624636.0,44.0687,-72.6658,VT,Marsh-Billings-Rockefeller National Historical Park,MABI,Marsh-Billings-Rockefeller
Vermont,624636.0,44.0687,-72.6658,VT,North Country National Scenic Trail,NOCO,North Country
Virginia,8365952.0,37.5215,-78.8537,VA,Appomattox Court House National Historical Park,APCO,Appomattox Court House
Virginia,8365952.0,37.5215,-78.8537,VA,Appalachian National Scenic Trail,APPA,Appalachian
Virginia,8365952.0,37.5215,-78.8537,VA,"Arlington House, The Robert E. Lee Memorial",ARHO,"Arlington House, The Robert E. Lee Memorial"
Virginia,8365952.0,37.5215,-78.8537,VA,Assateague Island National Seashore,ASIS,Assateague Island
Virginia,8365952.0,37.5215,-78.8537,VA,Blue Ridge Parkway,BLRI,Blue Ridge Parkway
Virginia,8365952.0,37.5215,-78.8537,VA,Booker T. Washington National Monument,BOWA,Booker T. Washington
Virginia,8365952.0,37.5215,-78.8537,VA,Captain John Smith Chesapeake National Historic Trail,CAJO,Captain John Smith Chesapeake National Historic Trail
Virginia,8365952.0,37.5215,-78.8537,VA,Cape Henry National Memorial,CAME,Cape Henry
Virginia,8365952.0,37.5215,-78.8537,VA,Cedar Creek and Belle Grove National Historical Park,CEBE,Cedar Creek and Belle Grove
Virginia,8365952.0,37.5215,-78.8537,VA,Chesapeake and Ohio Canal National Historical Park,CHOH,Chesapeake and Ohio Canal
Virginia,8365952.0,37.5215,-78.8537,VA,Claude Moore Colonial Farm ,CLMO,Claude Moore Colonial Farm
Virginia,8365952.0,37.5215,-78.8537,VA,Colonial National Historical Park,COLO,Colonial
Virginia,8365952.0,37.5215,-78.8537,VA,Colonial Parkway,COLP,Colonial Parkway
Virginia,8365952.0,37.5215,-78.8537,VA,Cumberland Gap National Historical Park,CUGA,Cumberland Gap
Virginia,8365952.0,37.5215,-78.8537,VA,Fort Monroe National Monument,FOMR,Fort Monroe
Virginia,8365952.0,37.5215,-78.8537,VA,Fredericksburg National Cemetery,FRED,Fredericksburg
Virginia,8365952.0,37.5215,-78.8537,VA,Fredericksburg and Spotsylvania County Battlefields Memorial National Military Park,FRSP,Fredericksburg and Spotsylvania County Battlefields Memorial 
Virginia,8365952.0,37.5215,-78.8537,VA,George Washington Birthplace National Monument,GEWA,George Washington Birthplace
Virginia,8365952.0,37.5215,-78.8537,VA,Great Falls Park ,GRFA,Great Falls Park
Virginia,8365952.0,37.5215,-78.8537,VA,Green Springs National Historic Landmark District ,GRSP,Green Springs National Historic Landmark District
Virginia,8365952.0,37.5215,-78.8537,VA,George Washington Memorial Parkway,GWMP,George Washington Memorial Parkway
Virginia,8365952.0,37.5215,-78.8537,VA,Harpers Ferry National Historical Park,HAFE,Harpers Ferry
Virginia,8365952.0,37.5215,-78.8537,VA,Jamestown National Historic Site ,JAME,Jamestown National Historic Site
Virginia,8365952.0,37.5215,-78.8537,VA,Manassas National Battlefield Park,MANA,Manassas
Virginia,8365952.0,37.5215,-78.8537,VA,Maggie L. Walker National Historic Site,MAWA,Maggie L. Walker
Virginia,8365952.0,37.5215,-78.8537,VA,Overmountain Victory National Historic Trail ,OVVI,Overmountain Victory
Virginia,8365952.0,37.5215,-78.8537,VA,Petersburg National Battlefield,PETE,Petersburg
Virginia,8365952.0,37.5215,-78.8537,VA,Poplar Grove National Cemetery ,POGR,Poplar Grove
Virginia,8365952.0,37.5215,-78.8537,VA,Potomac Heritage National Scenic Trail,POHE,Potomac Heritage
Virginia,8365952.0,37.5215,-78.8537,VA,Prince William Forest Park,PRWI,Prince William Forest
Virginia,8365952.0,37.5215,-78.8537,VA,Richmond National Battlefield Park,RICH,Richmond
Virginia,8365952.0,37.5215,-78.8537,VA,Shenandoah National Park,SHEN,Shenandoah
Virginia,8365952.0,37.5215,-78.8537,VA,Star-Spangled Banner National Historic Trail,STSP,Star-Spangled Banner National Historic Trail
Virginia,8365952.0,37.5215,-78.8537,VA,Washington-Rochambeau Revolutionary Route National Historic Trail,WARO,Washington-Rochambeau Revolutionary Route National Historic Trail
Virginia,8365952.0,37.5215,-78.8537,VA,Wolf Trap National Park for the Performing Arts ,WOTR,Wolf Trap National Park for the Performing Arts
Virginia,8365952.0,37.5215,-78.8537,VA,Yorktown Battlefield ,YONB,Yorktown Battlefield
Virginia,8365952.0,37.5215,-78.8537,VA,Yorktown National Cemetery,YORK,Yorktown
West Virginia,1836843.0,38.6409,-80.6227,WV,Appalachian National Scenic Trail,APPA,Appalachian
West Virginia,1836843.0,38.6409,-80.6227,WV,Bluestone National Scenic River,BLUE,Bluestone National Scenic River
West Virginia,1836843.0,38.6409,-80.6227,WV,Chesapeake and Ohio Canal National Historical Park,CHOH,Chesapeake and Ohio Canal
West Virginia,1836843.0,38.6409,-80.6227,WV,Gauley River National Recreation Area,GARI,Gauley River
West Virginia,1836843.0,38.6409,-80.6227,WV,Harpers Ferry National Historical Park,HAFE,Harpers Ferry
West Virginia,1836843.0,38.6409,-80.6227,WV,New River Gorge National River,NERI,New River Gorge
West Virginia,1836843.0,38.6409,-80.6227,WV,Potomac Heritage National Scenic Trail,POHE,Potomac Heritage
Washington,7169967.0,47.3826,-120.4472,WA,Ebey's Landing National Historical Reserve,EBLA,Ebey's Landing
Washington,7169967.0,47.3826,-120.4472,WA,Fort Vancouver National Historic Site,FOVA,Fort Vancouver
Washington,7169967.0,47.3826,-120.4472,WA,Klondike Gold Rush - Seattle Unit National Historical Park,KLSE,Klondike Gold Rush - Seattle Unit
Washington,7169967.0,47.3826,-120.4472,WA,Lake Chelan National Recreation Area,LACH,Lake Chelan
Washington,7169967.0,47.3826,-120.4472,WA,Lake Roosevelt National Recreation Area,LARO,Lake Roosevelt
Washington,7169967.0,47.3826,-120.4472,WA,Lewis and Clark National Historic Trail ,LECL,Lewis and Clark National Historic Trail
Washington,7169967.0,47.3826,-120.4472,WA,Lewis and Clark National Historical Park,LEWI,Lewis and Clark
Washington,7169967.0,47.3826,-120.4472,WA,Manhattan Project National Historical Park,MAPR,Manhattan Project
Washington,7169967.0,47.3826,-120.4472,WA,Mount Rainier National Park,MORA,Mount Rainier
Washington,7169967.0,47.3826,-120.4472,WA,North Cascades National Park Service Complex ,NCCO,North Cascades National Park Service Complex
Washington,7169967.0,47.3826,-120.4472,WA,Nez Perce National Historical Park,NEPE,Nez Perce
Washington,7169967.0,47.3826,-120.4472,WA,North Cascades National Park,NOCA,North Cascades
Washington,7169967.0,47.3826,-120.4472,WA,Olympic National Park,OLYM,Olympic
Washington,7169967.0,47.3826,-120.4472,WA,Oregon National Historic Trail ,OREG,Oregon
Washington,7169967.0,47.3826,-120.4472,WA,Ross Lake National Recreation Area,ROLA,Ross Lake
Washington,7169967.0,47.3826,-120.4472,WA,San Juan Island National Historical Park,SAJH,San Juan Island
Washington,7169967.0,47.3826,-120.4472,WA,Whitman Mission National Historic Site,WHMI,Whitman Mission
Wyoming,583200.0,42.9957,-107.5512,WY,Bighorn Canyon National Recreation Area,BICA,Bighorn Canyon
Wyoming,583200.0,42.9957,-107.5512,WY,California National Historic Trail ,CALI,California
Wyoming,583200.0,42.9957,-107.5512,WY,Devils Tower National Monument,DETO,Devils Tower
Wyoming,583200.0,42.9957,-107.5512,WY,Fossil Butte National Monument,FOBU,Fossil Butte
Wyoming,583200.0,42.9957,-107.5512,WY,Fort Laramie National Historic Site,FOLA,Fort Laramie
Wyoming,583200.0,42.9957,-107.5512,WY,Grand Teton National Park,GRTE,Grand Teton
Wyoming,583200.0,42.9957,-107.5512,WY,John D. Rockefeller Jr. Memorial Parkway,JODR,John D. Rockefeller Jr. Memorial Parkway
Wyoming,583200.0,42.9957,-107.5512,WY,Mormon Pioneer National Historic Trail ,MOPI,Mormon Pioneer
Wyoming,583200.0,42.9957,-107.5512,WY,Oregon National Historic Trail ,OREG,Oregon
Wyoming,583200.0,42.9957,-107.5512,WY,Pony Express National Historic Trail ,POEX,Pony Express
Wyoming,583200.0,42.9957,-107.5512,WY,Yellowstone National Park,YELL,Yellowstone
Wisconsin,5763217.0,44.6243,-89.9941,WI,Apostle Islands National Lakeshore,APIS,Apostle Islands
Wisconsin,5763217.0,44.6243,-89.9941,WI,Ice Age National Scenic Trail ,IATR,Ice Age National Scenic Trail
Wisconsin,5763217.0,44.6243,-89.9941,WI,Ice Age National Scientific Reserve ,ICAG,Ice Age National Scientific Reserve
Wisconsin,5763217.0,44.6243,-89.9941,WI,Lower Saint Croix National Scenic Riverway,LOSA,Lower Saint Croix
Wisconsin,5763217.0,44.6243,-89.9941,WI,North Country National Scenic Trail,NOCO,North Country
Wisconsin,5763217.0,44.6243,-89.9941,WI,Saint Croix National Scenic River,SACN,Saint Croix National Scenic River
